CompetitionId,M22_3,M22_7,M22_15,M22_30,M22_deadline,M23_3,M23_7,M23_15,M23_30,M23_deadline,M24_3,M24_7,M24_15,M24_30,M24_deadline,M23_IsClamped,M22_IsClamped
2435.0,0.6666666666666666,0.8571428571428571,0.8,0.49056603773584906,0.4915254237288136,0.0,0.0,0.0,1.0,1.0,,,,0.7111111111111111,0.5901060070671378,1.0,
2438.0,0.15942028985507245,0.46226415094339623,0.5433070866141733,0.5433070866141733,0.5433070866141733,0.0,0.0,0.0,0.0,,,,,,,,
2439.0,0.006944444444444444,0.0392156862745098,0.09883720930232558,0.1568627450980392,0.27419354838709675,0.7986111111111112,1.0,1.0,1.0,1.0,0.991304347826087,0.9685863874345549,0.9411764705882353,0.9262672811059908,0.8247422680412371,1.0,
2442.0,0.10144927536231885,0.42452830188679247,0.5039370078740157,0.5039370078740157,0.5039370078740157,0.0,0.0,0.0,0.0,,,,,,,,
2445.0,0.010297482837528604,0.01545253863134658,0.029227557411273485,0.06978967495219886,0.15196078431372548,0.2345537757437071,0.26379690949227375,0.29018789144050106,0.3384321223709369,0.438375350140056,0.9560975609756097,0.9414225941422594,0.8992805755395683,0.7937853107344632,0.6533546325878594,,
2447.0,0.08243727598566308,0.12709030100334448,0.18944099378881987,0.28,0.39457831325301207,0.6702508960573477,0.7525083612040134,0.8322981366459627,1.0,0.9668674698795181,0.8770053475935828,0.8311111111111111,0.7723880597014925,0.7272727272727273,0.5919003115264798,1.0,
2448.0,0.009708737864077669,0.012461059190031152,0.01977401129943503,0.030534351145038167,0.133630289532294,0.3268608414239482,0.3707165109034268,0.4491525423728814,0.5368956743002544,0.5679287305122495,0.9702970297029703,0.9663865546218487,0.9559748427672956,0.943127962085308,0.7647058823529411,,
2452.0,0.006382978723404255,0.006172839506172839,0.009671179883945842,0.025996533795493933,0.06835066864784546,0.08936170212765958,0.10082304526748971,0.12959381044487428,0.2045060658578856,0.2674591381872214,0.9285714285714286,0.9387755102040817,0.9253731343283582,0.8728813559322034,0.7444444444444445,,
2454.0,0.0106951871657754,0.01232394366197183,0.017094017094017096,0.021172638436482084,0.04592240696753761,0.0766488413547237,0.10387323943661972,0.1264957264957265,0.15309446254071662,0.14806017418844022,0.8604651162790697,0.8813559322033898,0.8648648648648649,0.8617021276595744,0.6898395721925134,,
2464.0,0.011254019292604502,0.01694915254237288,0.0310192023633678,0.041820418204182044,0.13479923518164436,0.15112540192926044,0.18335901386748846,0.24372230428360414,0.3456334563345633,0.3824091778202677,0.925531914893617,0.907563025210084,0.8727272727272728,0.8790035587188612,0.6475,,
2467.0,0.03375527426160337,0.04625850340136054,0.08241082410824108,0.11965811965811966,0.27490909090909094,0.41350210970464135,0.5047619047619047,0.8634686346863468,0.9198717948717948,0.856,0.9183673469387755,0.9083557951482479,0.9045584045584045,0.8699186991869918,0.6788445199660154,,
2478.0,0.013574660633484163,0.02096069868995633,0.04228855721393035,0.06808510638297872,0.12625250501002003,0.11493212669683257,0.15807860262008733,0.20729684908789386,0.28936170212765955,0.37140948563794257,0.8818897637795275,0.8674033149171271,0.796,0.7647058823529411,0.6600719424460432,,
2479.0,0.008416220351951033,0.01090909090909091,0.018156424581005588,0.03139612558450234,0.09017941454202077,0.0504973221117062,0.10472727272727272,0.17597765363128492,0.23380093520374082,0.3654390934844193,0.8333333333333334,0.8958333333333334,0.8968253968253969,0.8657142857142857,0.7532299741602067,,
2487.0,0.0,0.0017123287671232876,0.0050568900126422255,0.007777322963569382,0.026492405510420345,0.09299307958477508,0.10702054794520548,0.12852928782132322,0.14981580024559968,0.1773225008830802,1.0,0.984,0.9606557377049181,0.9480874316939891,0.850597609561753,,
2488.0,0.0027210884353741495,0.003355704697986577,0.005298013245033113,0.0112079701120797,0.017111222949169603,0.04965986394557823,0.06375838926174497,0.09072847682119205,0.12017434620174346,0.0996477101157524,0.9452054794520548,0.9473684210526316,0.9416058394160584,0.9067357512953368,0.8282828282828283,,
2489.0,0.005442176870748299,0.011409395973154362,0.019205298013245033,0.037359900373599,0.11896243291592129,0.08571428571428572,0.11879194630872483,0.16622516556291392,0.28829389788293897,0.21198568872987478,0.9365079365079365,0.903954802259887,0.8844621513944223,0.8704103671706264,0.43881856540084385,,
2496.0,0.0,0.0,0.0,0.0009442870632672333,0.12084152289437286,0.8904665314401623,0.9885343968095713,1.0,1.0,0.8775569629467861,1.0,1.0,1.0,0.9992292870905588,0.8622978017420158,1.0,
2499.0,0.0016090104585679806,0.002792181890706023,0.008092485549132947,0.013363028953229399,0.03668208856576338,0.10337892196299275,0.13482249700837654,0.17302504816955683,0.19821826280623608,0.25016523463317913,0.9844357976653697,0.9792899408284024,0.953229398663697,0.9325842696629214,0.8533685601056803,,
2509.0,0.0007689350249903883,0.0011389521640091116,0.005584512285927029,0.011055634807417974,0.03071971913399649,0.04498269896193772,0.06757782839787396,0.1768428890543559,0.22574893009985736,0.32796957284961964,0.9829059829059829,0.9831460674157303,0.968421052631579,0.9510268562401264,0.9063336306868867,,
2510.0,0.005649717514124294,0.0480225988700565,0.07627118644067797,0.22598870056497175,0.22598870056497175,0.07062146892655367,0.5847457627118644,0.7288135593220338,0.768361581920904,0.768361581920904,0.92,0.9178743961352657,0.8953488372093024,0.7058823529411764,0.7058823529411764,,
2518.0,0.005880191106210952,0.011606819006166122,0.022095509622238062,0.03412616339193381,0.09076583674755752,0.0,0.0,0.0,0.0,,,,,,,,
2528.0,0.1935483870967742,0.22580645161290322,0.3225806451612903,0.5806451612903226,0.5806451612903226,0.0,0.0,0.0,0.0,,,,,,,,
2545.0,0.0,0.0072992700729927005,0.072992700729927,0.1897810218978102,0.1897810218978102,0.0,0.0,0.0,0.0,,,,,,,,
2546.0,0.0,0.0,0.0,0.0036496350364963502,0.0036496350364963502,0.0,0.0,0.0,0.0,,,,,,,,
2547.0,0.04,0.04,0.04,0.08,0.6,0.0,0.0,0.0,0.0,,,,,,,,
2549.0,0.0,0.0009454774661203908,0.0015192950470981465,0.007763082231167337,0.007763082231167337,0.02410025706940874,0.041916167664670656,0.05104831358249772,0.05980448533640023,0.05980448533640023,1.0,0.9774436090225564,0.9702380952380952,0.8701923076923077,0.8701923076923077,,
2551.0,0.013076168682576005,0.021850899742930592,0.03879577901924271,0.059075342465753425,0.20380212591986918,0.0,0.0,0.0,0.0,0.06909239574816026,,,,,-1.9497041420118344,,
2552.0,0.0,0.0,0.0,0.0,0.024886877828054297,0.0,0.0,0.0,0.0,0.019230769230769232,,,,,-0.2941176470588236,,
2555.0,0.0006393861892583121,0.00425273390036452,0.16279069767441862,0.16279069767441862,0.16279069767441862,0.00319693094629156,0.020048602673147023,0.016683518705763397,0.016683518705763397,0.016683518705763397,0.8,0.7878787878787878,-8.757575757575758,-8.757575757575758,-8.757575757575758,,
2558.0,0.0012322858903265558,0.0017595307917888563,0.007976071784646061,0.01383399209486166,0.01383399209486166,0.009242144177449169,0.008797653958944282,0.007477567298105683,0.007411067193675889,0.007411067193675889,0.8666666666666667,0.8,-0.06666666666666665,-0.8666666666666667,-0.8666666666666667,,
2559.0,0.004217185028993147,0.011016524787180772,0.02187966185977126,0.02187966185977126,0.02187966185977126,0.0,0.0,0.0,0.0,,,,,,,,
2564.0,0.004053632678515747,0.007029339853300734,0.012735166425470333,0.027326839826839828,0.11524518221713413,0.060180854381041475,0.08893643031784841,0.17250361794500724,0.2372835497835498,0.5096355657317306,0.9326424870466321,0.9209621993127148,0.9261744966442953,0.8848346636259977,0.7738674653687757,,
2567.0,0.027777777777777776,0.034722222222222224,0.2986111111111111,0.5763888888888888,0.5763888888888888,0.0625,0.1597222222222222,0.6527777777777778,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.782608695652174,0.5425531914893618,0.13541666666666663,0.13541666666666663,,
2579.0,0.0,0.0,0.0,0.01818181818181818,0.2727272727272727,0.0,0.0,0.0,0.0,,,,,,,,
2583.0,0.0,0.0,0.04132231404958678,0.15702479338842976,0.15702479338842976,0.0,0.0,0.0,0.0,,,,,,,,
2584.0,0.005780346820809248,0.011560693641618497,0.011560693641618497,0.03468208092485549,0.2254335260115607,0.0,0.0,0.0,0.0,,,,,,,,
2585.0,0.0,0.0,0.0,0.01662049861495845,0.01662049861495845,0.0,0.0,0.0,0.0,,,,,,,,
2586.0,0.0,0.0,0.0,0.0,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,1.0,1.0,1.0,1.0,,,
2587.0,0.03773584905660377,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.0,0.0,0.0,0.0,,,,,,,,
2588.0,0.0,0.0,0.041666666666666664,0.4166666666666667,0.4583333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,,,,,-4.5,,
2589.0,0.00024850894632206757,0.0009578544061302681,0.013990825688073395,0.018522416333403496,0.031012176560121764,0.05641153081510934,0.1010536398467433,0.1286697247706422,0.1599663228793938,0.1980593607305936,0.9955947136563876,0.990521327014218,0.8912655971479501,0.8842105263157894,0.8434197886647454,,
2598.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.0,0.0,0.0,,,,,,,,
2602.0,0.0019059720457433292,0.0018438844499078057,0.0024154589371980675,0.0038146099561319857,0.010984182776801407,0.018000847098686996,0.03872157344806392,0.051932367149758456,0.06713713522792294,0.09329232571763328,0.8941176470588236,0.9523809523809523,0.9534883720930233,0.9431818181818182,0.8822605965463108,,
2606.0,0.0011753643629525152,0.001845444059976932,0.004822446295484437,0.00953540271860418,0.04905395935529082,0.0,0.0,0.0,0.03327246906066139,0.27224947442186404,,,,0.7134146341463414,0.8198198198198199,,
2609.0,0.0029585798816568047,0.012368421052631579,0.026329113924050632,0.048970901348474094,0.048970901348474094,0.0,0.0,0.0,0.0,,,,,,,,
2610.0,0.0,0.0,0.0,0.08108108108108109,0.16216216216216217,0.0,0.0,0.0,0.0,0.08108108108108109,,,,,-1.0,,
2623.0,0.024390243902439025,0.07317073170731707,0.7439024390243902,0.7804878048780488,0.7804878048780488,0.2926829268292683,0.5121951219512195,0.9024390243902439,0.9146341463414634,0.9146341463414634,0.9166666666666666,0.8571428571428572,0.17567567567567566,0.1466666666666666,0.1466666666666666,,
2628.0,0.0,0.0,0.12,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,,,,,,,,
2635.0,0.0,0.012903225806451613,0.01935483870967742,0.14838709677419354,0.14838709677419354,0.11612903225806452,0.16129032258064516,0.16774193548387098,0.16774193548387098,0.16774193548387098,1.0,0.92,0.8846153846153846,0.11538461538461542,0.11538461538461542,,
2647.0,0.0,0.0,0.14960629921259844,0.2283464566929134,0.2283464566929134,0.015748031496062992,0.015748031496062992,0.2677165354330709,0.2755905511811024,0.2755905511811024,1.0,1.0,0.4411764705882353,0.17142857142857137,0.17142857142857137,,
2655.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,,,,-2.0,-2.0,,
2657.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.125,0.375,,,,0.0,0.33333333333333337,,
2658.0,0.0,0.0,0.00042946102641185313,0.0008074283407347598,0.002549626661810235,0.0,0.0,0.0,0.0016148566814695195,0.0071025314150427975,,,,0.5,0.641025641025641,,
2667.0,0.0007250317201377561,0.0025152712899748474,0.004085257548845471,0.010321489001692047,0.026123856252486408,0.08754758020663404,0.09522098454904779,0.11314387211367673,0.13282571912013535,0.159395305662379,0.9917184265010351,0.9735849056603774,0.9638932496075353,0.9222929936305733,0.8361064891846922,,
2668.0,0.0,0.0,0.08823529411764706,0.4117647058823529,0.4117647058823529,0.0,0.0,0.0,0.0,,,,,,,,
2669.0,0.0,0.0,0.11764705882352941,0.4117647058823529,0.4117647058823529,0.0,0.0,0.0,0.0,,,,,,,,
2678.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.2564102564102564,0.07692307692307693,0.07692307692307693,0.1282051282051282,0.15384615384615385,0.2564102564102564,0.6666666666666667,0.6666666666666667,0.8,0.8333333333333334,0.0,,
2689.0,0.0,0.0,0.0,0.043478260869565216,0.43478260869565216,0.8695652173913043,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,1.0,1.0,1.0,0.9523809523809523,0.5238095238095238,,
2695.0,0.008695652173913044,0.008695652173913044,0.034782608695652174,0.6347826086956522,0.6347826086956522,0.0,0.034782608695652174,0.3217391304347826,0.7304347826086957,0.7304347826086957,,0.75,0.8918918918918919,0.13095238095238093,0.13095238095238093,,
2709.0,0.0,0.0,0.0,0.0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,1.0,
2711.0,0.0,0.0,0.0,0.0,0.002291365171249397,0.00018907165815844205,0.0001869508319312021,0.0003713330857779428,0.0005475451724767294,0.003979739507959479,1.0,1.0,1.0,1.0,0.4242424242424242,,
2719.0,0.0,0.008928571428571428,0.7053571428571429,0.7053571428571429,0.7053571428571429,0.07142857142857142,0.25,0.7857142857142857,0.7857142857142857,0.7857142857142857,1.0,0.9642857142857143,0.10227272727272729,0.10227272727272729,0.10227272727272729,,
2732.0,0.0,0.0,0.004188672372973957,0.009923799397483607,0.042036865137249704,0.04443621551564525,0.0638847858197932,0.0877800036423238,0.12333864965443912,0.18989523935817532,1.0,1.0,0.9522821576763485,0.9195402298850575,0.7786312849162011,,
2737.0,0.004201680672268907,0.004201680672268907,0.008403361344537815,0.08403361344537816,0.13025210084033614,0.03361344537815126,0.046218487394957986,0.09243697478991597,0.13025210084033614,0.13865546218487396,0.875,0.9090909090909091,0.9090909090909091,0.3548387096774194,0.06060606060606055,,
2742.0,0.00048192771084337347,0.001575795776867318,0.003026176426085641,0.007306590257879656,0.007306590257879656,0.00995983935742972,0.015285219035612984,0.020426690876078075,0.02679083094555874,0.02679083094555874,0.9516129032258065,0.8969072164948454,0.8518518518518519,0.7272727272727273,0.7272727272727273,,
2743.0,0.011111111111111112,0.022222222222222223,0.4,0.4666666666666667,0.4666666666666667,0.26666666666666666,0.4111111111111111,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.9583333333333334,0.9459459459459459,0.4782608695652174,0.3913043478260869,0.3913043478260869,,
2748.0,0.0,0.0,0.0,0.00746147607461476,0.10339875538535184,0.006938267212239815,0.018489170628631802,0.13884555382215288,0.2373073803730738,0.3486117759693633,1.0,1.0,1.0,0.9685577580314423,0.7033985581874356,,
2749.0,0.0,0.0,0.0,0.0,0.03291048348492102,0.0032022771748799147,0.008452192287374538,0.0842433697347894,0.12327656123276562,0.17173288654858784,1.0,1.0,1.0,1.0,0.8083623693379791,,
2752.0,0.0,0.0,0.0,0.0017761989342806395,0.0019147917663954045,0.00035561877667140827,0.0005274261603375527,0.002230228169497341,0.0024220894558372357,0.0025131641933939684,1.0,1.0,1.0,0.2666666666666667,0.23809523809523814,,
2758.0,0.0006814310051107325,0.0007898894154818325,0.0012260365581810075,0.0027227183620126333,0.008424685343077548,0.017149346961953436,0.023809523809523808,0.036558181007579134,0.051731648878240034,0.0682095006090134,0.9602649006622517,0.966824644549763,0.9664634146341463,0.9473684210526316,0.8764880952380952,,
2759.0,0.005813953488372093,0.313953488372093,0.36046511627906974,0.36046511627906974,0.36046511627906974,0.040697674418604654,0.38953488372093026,0.38953488372093026,0.38953488372093026,0.38953488372093026,0.8571428571428572,0.19402985074626866,0.07462686567164178,0.07462686567164178,0.07462686567164178,,
2762.0,0.0005328596802841918,0.001402524544179523,0.0023939808481532147,0.00465863453815261,0.0064469914040114614,0.011545293072824156,0.017180925666199158,0.023255813953488372,0.029879518072289158,0.03567335243553008,0.9538461538461538,0.9183673469387755,0.8970588235294118,0.8440860215053764,0.8192771084337349,,
2764.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.0,0.09999999999999998,0.09999999999999998,1.0,
2766.0,0.0,0.0,0.009569377990430622,0.5406698564593302,0.5406698564593302,0.03349282296650718,0.05741626794258373,0.19617224880382775,0.5741626794258373,0.5741626794258373,1.0,1.0,0.9512195121951219,0.05833333333333335,0.05833333333333335,,
2770.0,0.0,0.0019011406844106464,0.07984790874524715,0.07984790874524715,0.07984790874524715,0.011406844106463879,0.022813688212927757,0.09505703422053231,0.09505703422053231,0.09505703422053231,1.0,0.9166666666666666,0.16000000000000003,0.16000000000000003,0.16000000000000003,,
2778.0,0.0,0.00980392156862745,0.19607843137254902,0.7647058823529411,0.7647058823529411,0.058823529411764705,0.39215686274509803,0.7941176470588235,0.8235294117647058,0.8235294117647058,1.0,0.975,0.7530864197530864,0.0714285714285714,0.0714285714285714,,
2779.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.7777777777777778,1.0,0.8,0.8,0.8571428571428572,1.0,0.7777777777777778,,
2780.0,0.0032578595862518323,0.007842509603072983,0.012596006144393242,0.02492836676217765,0.09108683151236342,0.02687734158657762,0.05089628681177977,0.07649769585253456,0.1167621776504298,0.21897642323174238,0.8787878787878788,0.8459119496855346,0.8353413654618473,0.7865030674846626,0.5840336134453781,,
2783.0,0.0,0.001869158878504673,0.09158878504672897,0.09158878504672897,0.09158878504672897,0.014953271028037384,0.026168224299065422,0.09906542056074766,0.09906542056074766,0.09906542056074766,1.0,0.9285714285714286,0.07547169811320753,0.07547169811320753,0.07547169811320753,,
2791.0,0.0425531914893617,0.0425531914893617,0.6382978723404256,0.7021276595744681,0.7021276595744681,0.14893617021276595,0.19148936170212766,0.9361702127659575,0.9574468085106383,0.9574468085106383,0.7142857142857143,0.7777777777777778,0.31818181818181823,0.2666666666666667,0.2666666666666667,,
2799.0,0.0005351170568561873,0.0018430753027909425,0.002698881891787688,0.004794688959921318,0.02017413463580378,0.022073578595317726,0.03830963665086888,0.05063616501734995,0.06257683796410131,0.11021448290507539,0.9757575757575757,0.9518900343642611,0.9467005076142132,0.9233791748526523,0.8169556840077071,,
2803.0,0.005813953488372093,0.005813953488372093,0.005813953488372093,0.05813953488372093,0.6511627906976745,0.023255813953488372,0.029069767441860465,0.05813953488372093,0.313953488372093,0.6744186046511628,0.75,0.8,0.9,0.8148148148148149,0.03448275862068961,,
2820.0,0.0,0.0,0.009174311926605505,0.11926605504587157,0.11926605504587157,0.09785932721712538,0.09785932721712538,0.1162079510703364,0.12232415902140673,0.12232415902140673,1.0,1.0,0.9210526315789473,0.025000000000000022,0.025000000000000022,,
2822.0,0.01818181818181818,0.03636363636363636,0.6272727272727273,0.8181818181818182,0.8181818181818182,0.20909090909090908,0.41818181818181815,0.8090909090909091,0.9363636363636364,0.9363636363636364,0.9130434782608696,0.9130434782608696,0.2247191011235955,0.12621359223300976,0.12621359223300976,,
2824.0,0.0,0.0,0.0,0.059880239520958084,0.059880239520958084,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.0718562874251497,0.0718562874251497,1.0,1.0,1.0,0.16666666666666663,0.16666666666666663,,
2825.0,0.0,0.0,0.0,0.029940119760479042,0.029940119760479042,0.011976047904191617,0.011976047904191617,0.011976047904191617,0.041916167664670656,0.041916167664670656,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,,
2826.0,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.12745098039215685,0.00980392156862745,0.00980392156862745,0.0196078431372549,0.049019607843137254,0.10784313725490197,0.0,0.0,0.5,0.8,-0.18181818181818188,,
2830.0,0.025,0.025,0.025,0.025,0.025,0.05,0.05,0.05,0.05,0.05,0.5,0.5,0.5,0.5,0.5,,
2831.0,0.00015360983102918587,0.00015360983102918587,0.00015360983102918587,0.00015360983102918587,0.00015360983102918587,0.001228878648233487,0.001228878648233487,0.001228878648233487,0.001228878648233487,0.001228878648233487,0.875,0.875,0.875,0.875,0.875,,
2832.0,0.0,0.0,0.391304347826087,0.7391304347826086,0.7391304347826086,0.30434782608695654,0.43478260869565216,0.9130434782608695,1.0,1.0,1.0,1.0,0.5714285714285714,0.26086956521739135,0.26086956521739135,,
2834.0,0.0,0.825,0.825,0.825,0.825,0.025,0.95,0.95,0.95,0.95,1.0,0.13157894736842102,0.13157894736842102,0.13157894736842102,0.13157894736842102,,
2840.0,0.00220349967595593,0.004230769230769231,0.007630723042281711,0.015401146131805158,0.046018094493465875,0.03473752430330525,0.05423076923076923,0.0931948961721291,0.1355062082139446,0.21244275661789344,0.9365671641791045,0.9219858156028369,0.9181208053691275,0.8863436123348017,0.7833859095688749,,
2850.0,0.0,0.03614457831325301,0.14457831325301204,0.891566265060241,0.891566265060241,0.43373493975903615,0.6024096385542169,0.8795180722891566,1.0,1.0,1.0,0.94,0.8356164383561644,0.11904761904761907,0.11904761904761907,1.0,
